product_id,snapshot_date,timestep,month,actuals,forecast,unit_cost,price
LVP-004-CB-AMZ,2026-01-01,2,2026-04-01,1536.0,708.5,9.75,9.199
LVP-004-CB-AMZ,2026-03-01,1,2026-04-01,1536.0,895.8,9.75,9.199
LVP-004-CB-AMZ,2025-10-01,4,2026-05-01,408.0,681.3,9.75,9.199
LVP-004-CB-AMZ,2025-12-01,3,2026-05-01,408.0,875.5,9.75,9.199
LVP-004-CB-AMZ,2026-02-01,2,2026-05-01,408.0,723.2,9.75,9.199
LVP-004-CB-AMZ,2026-04-01,1,2026-05-01,408.0,989.8,9.75,9.199
LVP-004-CB-AMZ,2025-09-01,5,2026-06-01,876.0,527.4,9.75,9.199
LVP-004-CB-AMZ,2025-11-01,4,2026-06-01,876.0,1089.6,9.75,9.199
LVP-004-CB-AMZ,2026-01-01,3,2026-06-01,876.0,712.3,9.75,9.199
LVP-004-CB-AMZ,2026-03-01,2,2026-06-01,876.0,900.7,9.75,9.199
LVP-004-CB-AMZ,2026-05-01,1,2026-06-01,876.0,879.2,9.75,9.199
LVP-004-CB-AMZ,2026-06-01,1,2026-06-01,876.0,882.0,9.75,9.199
LVP-004-CB-AMZ,2025-10-01,5,2026-07-01,492.0,773.8,9.75,9.199
LVP-004-CB-AMZ,2025-12-01,4,2026-07-01,492.0,926.0,9.75,9.199
LVP-004-CB-AMZ,2026-02-01,3,2026-07-01,492.0,735.4,9.75,9.199
LVP-004-CB-AMZ,2026-04-01,2,2026-07-01,492.0,961.8,9.75,9.199
LVP-004-CB-AMZ,2026-07-01,1,2026-07-01,492.0,867.0,9.75,9.199
LVP-016-BR,2025-09-01,1,2025-10-01,4922.0,1492.5,21.431,16.71
LVP-016-BR,2025-10-01,1,2025-11-01,3526.0,2605.0,20.564,16.71
LVP-016-BR,2025-09-01,2,2025-12-01,2282.0,1397.4,22.939,16.71
LVP-016-BR,2025-11-01,1,2025-12-01,2282.0,2387.8,22.939,16.71
LVP-016-BR,2025-10-01,2,2026-01-01,2375.0,2059.4,20.092,16.71
LVP-016-BR,2025-12-01,1,2026-01-01,2375.0,2551.9,20.092,16.71
LVP-016-BR,2025-09-01,3,2026-02-01,810.0,1169.9,21.908,16.71
LVP-016-BR,2025-11-01,2,2026-02-01,810.0,2273.3,21.908,16.71
LVP-016-BR,2026-01-01,1,2026-02-01,810.0,2508.6,21.908,16.71
LVP-016-BR,2025-10-01,3,2026-03-01,1718.0,2122.9,23.067,16.71
LVP-016-BR,2025-12-01,2,2026-03-01,1718.0,2302.9,23.067,16.71
LVP-016-BR,2026-02-01,1,2026-03-01,1718.0,1592.0,23.067,16.71
LVP-016-BR,2025-09-01,4,2026-04-01,2146.0,1435.2,20.746,16.71
LVP-016-BR,2025-11-01,3,2026-04-01,2146.0,2095.4,20.746,16.71
LVP-016-BR,2026-01-01,2,2026-04-01,2146.0,2140.0,20.746,16.71
LVP-016-BR,2026-03-01,1,2026-04-01,2146.0,1909.1,20.746,16.71
LVP-016-BR,2025-10-01,4,2026-05-01,2675.0,2460.4,20.111,16.71
LVP-016-BR,2025-12-01,3,2026-05-01,2675.0,1947.4,20.111,16.71
LVP-016-BR,2026-02-01,2,2026-05-01,2675.0,1706.7,20.111,16.71
LVP-016-BR,2026-04-01,1,2026-05-01,2675.0,1881.8,20.111,16.71
LVP-016-BR,2025-09-01,5,2026-06-01,686.0,1292.2,21.574,16.71
LVP-016-BR,2025-11-01,4,2026-06-01,686.0,2087.8,21.574,16.71
LVP-016-BR,2026-01-01,3,2026-06-01,686.0,2170.5,21.574,16.71
LVP-016-BR,2026-03-01,2,2026-06-01,686.0,1664.1,21.574,16.71
LVP-016-BR,2026-05-01,1,2026-06-01,686.0,2382.8,21.574,16.71
LVP-016-BR,2026-06-01,1,2026-06-01,686.0,2381.0,21.574,16.71
LVP-016-BR,2025-10-01,5,2026-07-01,488.0,2207.7,17.981,16.71
LVP-016-BR,2025-12-01,4,2026-07-01,488.0,2225.1,17.981,16.71
LVP-016-BR,2026-02-01,3,2026-07-01,488.0,1492.8,17.981,16.71
LVP-016-BR,2026-04-01,2,2026-07-01,488.0,2158.9,17.981,16.71
LVP-016-BR,2026-07-01,1,2026-07-01,488.0,2611.0,17.981,16.71
MC11123,2025-09-01,1,2025-10-01,18960.0,21405.7,4.723,8.894
MC11123,2025-10-01,1,2025-11-01,17712.0,20761.9,5.432,8.894
MC11123,2025-09-01,2,2025-12-01,17400.0,22426.2,4.723,8.894
MC11123,2025-11-01,1,2025-12-01,17400.0,20245.9,4.723,8.894
MC11123,2025-10-01,2,2026-01-01,26832.0,21301.9,5.432,8.894
MC11123,2025-12-01,1,2026-01-01,26832.0,17973.7,5.432,8.894
MC11123,2025-09-01,3,2026-02-01,13848.0,22346.8,4.547,8.894
MC11123,2025-11-01,2,2026-02-01,13848.0,20078.3,4.547,8.894
MC11123,2026-01-01,1,2026-02-01,13848.0,22364.9,4.547,8.894
MC11123,2025-10-01,3,2026-03-01,7296.0,20778.5,4.654,8.894
MC11123,2025-12-01,2,2026-03-01,7296.0,18761.9,4.654,8.894
MC11123,2026-02-01,1,2026-03-01,7296.0,20970.7,4.654,8.894
MC11123,2025-09-01,4,2026-04-01,10896.0,22153.5,4.97,8.894
MC11123,2025-11-01,3,2026-04-01,10896.0,19797.0,4.97,8.894
MC11123,2026-01-01,2,2026-04-01,10896.0,23038.1,4.97,8.894
MC11123,2026-03-01,1,2026-04-01,10896.0,12810.1,4.97,8.894
MC11123,2025-10-01,4,2026-05-01,6960.0,21171.5,5.37,8.894
MC11123,2025-12-01,3,2026-05-01,6960.0,19236.9,5.37,8.894
MC11123,2026-02-01,2,2026-05-01,6960.0,19159.5,5.37,8.894
MC11123,2026-04-01,1,2026-05-01,6960.0,11966.1,5.37,8.894
MC11123,2025-09-01,5,2026-06-01,7752.0,21881.5,4.921,8.894
MC11123,2025-11-01,4,2026-06-01,7752.0,20224.4,4.921,8.894
MC11123,2026-01-01,3,2026-06-01,7752.0,22644.4,4.921,8.894
MC11123,2026-03-01,2,2026-06-01,7752.0,13852.0,4.921,8.894
MC11123,2026-05-01,1,2026-06-01,7752.0,11654.7,4.921,8.894
MC11123,2026-06-01,1,2026-06-01,7752.0,11481.0,4.921,8.894
MC11123,2025-10-01,5,2026-07-01,5376.0,20949.7,4.63,8.894
MC11123,2025-12-01,4,2026-07-01,5376.0,18860.2,4.63,8.894
MC11123,2026-02-01,3,2026-07-01,5376.0,19740.7,4.63,8.894
MC11123,2026-04-01,2,2026-07-01,5376.0,11989.2,4.63,8.894
MC11123,2026-07-01,1,2026-07-01,5376.0,9435.0,4.63,8.894
MC11133,2025-09-01,1,2025-10-01,22896.0,18956.1,5.9,19.203
MC11133,2025-10-01,1,2025-11-01,21408.0,20745.9,5.9,19.203
MC11133,2025-09-01,2,2025-12-01,22320.0,19129.4,5.9,19.203
MC11133,2025-11-01,1,2025-12-01,22320.0,19412.9,5.9,19.203
MC11133,2025-10-01,2,2026-01-01,25560.0,19972.3,5.9,19.203
MC11133,2025-12-01,1,2026-01-01,25560.0,22109.1,5.9,19.203
MC11133,2025-09-01,3,2026-02-01,2304.0,18899.0,5.9,19.203
MC11133,2025-11-01,2,2026-02-01,2304.0,20750.9,5.9,19.203
MC11133,2026-01-01,1,2026-02-01,2304.0,22222.5,5.9,19.203
MC11133,2025-10-01,3,2026-03-01,31800.0,20750.3,5.9,19.203
MC11133,2025-12-01,2,2026-03-01,31800.0,21609.8,5.9,19.203
MC11133,2026-02-01,1,2026-03-01,31800.0,13143.9,5.9,19.203
MC11133,2025-09-01,4,2026-04-01,21768.0,19251.3,5.9,19.203
MC11133,2025-11-01,3,2026-04-01,21768.0,21520.7,5.9,19.203
MC11133,2026-01-01,2,2026-04-01,21768.0,23509.5,5.9,19.203
MC11133,2026-03-01,1,2026-04-01,21768.0,22392.7,5.9,19.203
MC11133,2025-10-01,4,2026-05-01,20352.0,20816.8,5.9,19.203
MC11133,2025-12-01,3,2026-05-01,20352.0,21946.0,5.9,19.203
MC11133,2026-02-01,2,2026-05-01,20352.0,13026.0,5.9,19.203
MC11133,2026-04-01,1,2026-05-01,20352.0,21312.4,5.9,19.203
MC11133,2025-09-01,5,2026-06-01,22464.0,19961.3,5.9,19.203
MC11133,2025-11-01,4,2026-06-01,22464.0,20870.4,5.9,19.203
MC11133,2026-01-01,3,2026-06-01,22464.0,23695.3,5.9,19.203
MC11133,2026-03-01,2,2026-06-01,22464.0,21862.2,5.9,19.203
MC11133,2026-05-01,1,2026-06-01,22464.0,22504.9,5.9,19.203
MC11133,2026-06-01,1,2026-06-01,22464.0,21318.0,5.9,19.203
MC11133,2025-10-01,5,2026-07-01,28320.0,21303.5,5.9,19.203
MC11133,2025-12-01,4,2026-07-01,28320.0,22219.1,5.9,19.203
MC11133,2026-02-01,3,2026-07-01,28320.0,12337.0,5.9,19.203
MC11133,2026-04-01,2,2026-07-01,28320.0,22785.4,5.9,19.203
MC11133,2026-07-01,1,2026-07-01,28320.0,22631.0,5.9,19.203
MC11134,2025-09-01,1,2025-10-01,35568.0,18551.7,5.9,19.572
MC11134,2025-10-01,1,2025-11-01,18336.0,20636.2,5.9,19.572
MC11134,2025-09-01,2,2025-12-01,25992.0,18877.8,5.9,19.572
MC11134,2025-11-01,1,2025-12-01,25992.0,22224.5,5.9,19.572
MC11134,2025-10-01,2,2026-01-01,24576.0,23714.8,5.9,19.572
MC11134,2025-12-01,1,2026-01-01,24576.0,24743.4,5.9,19.572
MC11134,2025-09-01,3,2026-02-01,19872.0,19422.4,5.9,19.572
MC11134,2025-11-01,2,2026-02-01,19872.0,21688.8,5.9,19.572
MC11134,2026-01-01,1,2026-02-01,19872.0,24379.0,5.9,19.572
MC11134,2025-10-01,3,2026-03-01,26880.0,22845.5,5.9,19.572
MC11134,2025-12-01,2,2026-03-01,26880.0,25658.4,5.9,19.572
MC11134,2026-02-01,1,2026-03-01,26880.0,21689.2,5.9,19.572
MC11134,2025-09-01,4,2026-04-01,20760.0,19562.5,5.9,19.572
MC11134,2025-11-01,3,2026-04-01,20760.0,23262.1,5.9,19.572
MC11134,2026-01-01,2,2026-04-01,20760.0,26050.8,5.9,19.572
MC11134,2026-03-01,1,2026-04-01,20760.0,22974.1,5.9,19.572
MC11134,2025-10-01,4,2026-05-01,18816.0,24059.4,5.9,19.572
MC11134,2025-12-01,3,2026-05-01,18816.0,26464.4,5.9,19.572
MC11134,2026-02-01,2,2026-05-01,18816.0,21165.8,5.9,19.572
MC11134,2026-04-01,1,2026-05-01,18816.0,24419.5,5.9,19.572
MC11134,2025-09-01,5,2026-06-01,24720.0,20357.2,5.9,19.572
MC11134,2025-11-01,4,2026-06-01,24720.0,22629.3,5.9,19.572
MC11134,2026-01-01,3,2026-06-01,24720.0,24040.7,5.9,19.572
MC11134,2026-03-01,2,2026-06-01,24720.0,25971.4,5.9,19.572
MC11134,2026-05-01,1,2026-06-01,24720.0,22430.3,5.9,19.572
MC11134,2026-06-01,1,2026-06-01,24720.0,22554.0,5.9,19.572
MC11134,2025-10-01,5,2026-07-01,25224.0,23343.1,5.9,19.572
MC11134,2025-12-01,4,2026-07-01,25224.0,26341.5,5.9,19.572
MC11134,2026-02-01,3,2026-07-01,25224.0,22133.9,5.9,19.572
MC11134,2026-04-01,2,2026-07-01,25224.0,24735.2,5.9,19.572
MC11134,2026-07-01,1,2026-07-01,25224.0,22035.0,5.9,19.572
MC11307,2025-09-01,1,2025-10-01,16668.0,19728.7,6.18,8.601
MC11307,2025-10-01,1,2025-11-01,8460.0,16329.3,6.18,8.601
MC11307,2025-09-01,2,2025-12-01,11904.0,16873.5,6.18,8.601
MC11307,2025-11-01,1,2025-12-01,11904.0,14575.9,6.18,8.601
MC11307,2025-10-01,2,2026-01-01,13116.0,16697.7,6.18,8.601
MC11307,2025-12-01,1,2026-01-01,13116.0,11144.6,6.18,8.601
MC11307,2025-09-01,3,2026-02-01,8484.0,17535.2,6.18,8.601
MC11307,2025-11-01,2,2026-02-01,8484.0,13729.6,6.18,8.601
MC11307,2026-01-01,1,2026-02-01,8484.0,12793.5,6.18,8.601
MC11307,2025-10-01,3,2026-03-01,11268.0,16893.2,6.18,8.601
MC11307,2025-12-01,2,2026-03-01,11268.0,11842.3,6.18,8.601
MC11307,2026-02-01,1,2026-03-01,11268.0,10286.5,6.18,8.601
MC11307,2025-09-01,4,2026-04-01,9744.0,18440.9,6.18,8.601
MC11307,2025-11-01,3,2026-04-01,9744.0,14769.5,6.18,8.601
MC11307,2026-01-01,2,2026-04-01,9744.0,12749.2,6.18,8.601
MC11307,2026-03-01,1,2026-04-01,9744.0,10166.8,6.18,8.601
MC11307,2025-10-01,4,2026-05-01,9792.0,16450.9,6.18,8.601
MC11307,2025-12-01,3,2026-05-01,9792.0,12826.5,6.18,8.601
MC11307,2026-02-01,2,2026-05-01,9792.0,9594.0,6.18,8.601
MC11307,2026-04-01,1,2026-05-01,9792.0,9021.8,6.18,8.601
MC11307,2025-09-01,5,2026-06-01,11136.0,18087.3,6.18,8.601
MC11307,2025-11-01,4,2026-06-01,11136.0,17068.2,6.18,8.601
MC11307,2026-01-01,3,2026-06-01,11136.0,14436.8,6.18,8.601
MC11307,2026-03-01,2,2026-06-01,11136.0,9565.0,6.18,8.601
MC11307,2026-05-01,1,2026-06-01,11136.0,9673.6,6.18,8.601
MC11307,2026-06-01,1,2026-06-01,11136.0,9901.0,6.18,8.601
MC11307,2025-10-01,5,2026-07-01,13908.0,17642.0,6.18,8.601
MC11307,2025-12-01,4,2026-07-01,13908.0,14752.0,6.18,8.601
MC11307,2026-02-01,3,2026-07-01,13908.0,8677.2,6.18,8.601
MC11307,2026-04-01,2,2026-07-01,13908.0,10858.4,6.18,8.601
MC11307,2026-07-01,1,2026-07-01,13908.0,10376.0,6.18,8.601
MC11310,2025-09-01,1,2025-10-01,1440.0,880.3,5.99,17.373
MC11310,2025-10-01,1,2025-11-01,0.0,1037.2,,17.373
MC11310,2025-09-01,2,2025-12-01,1440.0,849.6,5.99,17.373
MC11310,2025-11-01,1,2025-12-01,1440.0,809.8,5.99,17.373
MC11310,2025-10-01,2,2026-01-01,1440.0,1040.9,5.99,17.373
MC11310,2025-12-01,1,2026-01-01,1440.0,957.4,5.99,17.373
MC11310,2025-09-01,3,2026-02-01,0.0,897.9,,17.373
MC11310,2025-11-01,2,2026-02-01,0.0,866.2,,17.373
MC11310,2026-01-01,1,2026-02-01,0.0,1025.6,,17.373
MC11310,2025-10-01,3,2026-03-01,1440.0,1076.7,5.99,17.373
MC11310,2025-12-01,2,2026-03-01,1440.0,973.0,5.99,17.373
MC11310,2026-02-01,1,2026-03-01,1440.0,805.6,5.99,17.373
MC11310,2025-09-01,4,2026-04-01,1440.0,842.2,5.99,17.373
MC11310,2025-11-01,3,2026-04-01,1440.0,704.9,5.99,17.373
MC11310,2026-01-01,2,2026-04-01,1440.0,1006.6,5.99,17.373
MC11310,2026-03-01,1,2026-04-01,1440.0,1000.5,5.99,17.373
MC11310,2025-10-01,4,2026-05-01,0.0,1091.2,,17.373
MC11310,2025-12-01,3,2026-05-01,0.0,1006.2,,17.373
MC11310,2026-02-01,2,2026-05-01,0.0,835.1,,17.373
MC11310,2026-04-01,1,2026-05-01,0.0,1021.0,,17.373
MC11310,2025-09-01,5,2026-06-01,0.0,951.0,,17.373
MC11310,2025-11-01,4,2026-06-01,0.0,771.3,,17.373
MC11310,2026-01-01,3,2026-06-01,0.0,1019.2,,17.373
MC11310,2026-03-01,2,2026-06-01,0.0,1008.9,,17.373
MC11310,2026-05-01,1,2026-06-01,0.0,857.2,,17.373
MC11310,2026-06-01,1,2026-06-01,0.0,888.0,,17.373
MC11310,2025-10-01,5,2026-07-01,1440.0,1076.0,5.99,17.373
MC11310,2025-12-01,4,2026-07-01,1440.0,1026.8,5.99,17.373
MC11310,2026-02-01,3,2026-07-01,1440.0,799.5,5.99,17.373
MC11310,2026-04-01,2,2026-07-01,1440.0,1059.1,5.99,17.373
MC11310,2026-07-01,1,2026-07-01,1440.0,676.0,5.99,17.373
MC11316,2025-09-01,1,2025-10-01,7232.0,4461.2,9.147,9.938
MC11316,2025-10-01,1,2025-11-01,5952.0,4781.9,9.147,9.938
MC11316,2025-09-01,2,2025-12-01,2816.0,4467.1,9.8,9.938
MC11316,2025-11-01,1,2025-12-01,2816.0,5510.3,9.8,9.938
MC11316,2025-10-01,2,2026-01-01,3716.0,5158.6,9.867,9.938
MC11316,2025-12-01,1,2026-01-01,3716.0,4379.4,9.867,9.938
MC11316,2025-09-01,3,2026-02-01,3253.0,4397.3,11.488,9.938
MC11316,2025-11-01,2,2026-02-01,3253.0,5456.2,11.488,9.938
MC11316,2026-01-01,1,2026-02-01,3253.0,4105.6,11.488,9.938
MC11316,2025-10-01,3,2026-03-01,9697.0,5230.3,12.567,9.938
MC11316,2025-12-01,2,2026-03-01,9697.0,4720.2,12.567,9.938
MC11316,2026-02-01,1,2026-03-01,9697.0,3943.5,12.567,9.938
MC11316,2025-09-01,4,2026-04-01,1911.0,4366.0,10.785,9.938
MC11316,2025-11-01,3,2026-04-01,1911.0,5685.4,10.785,9.938
MC11316,2026-01-01,2,2026-04-01,1911.0,4232.1,10.785,9.938
MC11316,2026-03-01,1,2026-04-01,1911.0,5023.1,10.785,9.938
MC11316,2025-10-01,4,2026-05-01,4457.0,5203.1,11.343,9.938
MC11316,2025-12-01,3,2026-05-01,4457.0,4763.2,11.343,9.938
MC11316,2026-02-01,2,2026-05-01,4457.0,3652.2,11.343,9.938
MC11316,2026-04-01,1,2026-05-01,4457.0,3715.8,11.343,9.938
MC11316,2026-05-01,1,2026-05-01,4457.0,0.0,11.343,9.938
MC11316,2025-09-01,5,2026-06-01,2871.0,4331.8,11.096,9.938
MC11316,2025-11-01,4,2026-06-01,2871.0,6035.1,11.096,9.938
MC11316,2026-01-01,3,2026-06-01,2871.0,4111.8,11.096,9.938
MC11316,2026-03-01,2,2026-06-01,2871.0,4863.8,11.096,9.938
MC11316,2026-05-01,1,2026-06-01,2871.0,3655.5,11.096,9.938
MC11316,2026-06-01,1,2026-06-01,2871.0,4139.0,11.096,9.938
MC11316,2025-10-01,5,2026-07-01,6903.0,5233.8,10.928,9.938
MC11316,2025-12-01,4,2026-07-01,6903.0,4650.9,10.928,9.938
MC11316,2026-02-01,3,2026-07-01,6903.0,3847.5,10.928,9.938
MC11316,2026-04-01,2,2026-07-01,6903.0,3705.2,10.928,9.938
MC11316,2026-05-01,2,2026-07-01,6903.0,0.0,10.928,9.938
MC11316,2026-07-01,1,2026-07-01,6903.0,4094.0,10.928,9.938
MC11428,2025-09-01,1,2025-10-01,1648.0,2462.3,9.97,9.556
MC11428,2025-10-01,1,2025-11-01,3056.0,2253.1,9.947,9.556
MC11428,2025-09-01,2,2025-12-01,2464.0,2428.0,9.97,9.556
MC11428,2025-11-01,1,2025-12-01,2464.0,2548.7,9.97,9.556
MC11428,2025-10-01,2,2026-01-01,1056.0,2238.4,7.84,9.556
MC11428,2025-12-01,1,2026-01-01,1056.0,2378.9,7.84,9.556
MC11428,2025-09-01,3,2026-02-01,2624.0,2526.1,7.84,9.556
MC11428,2025-11-01,2,2026-02-01,2624.0,2503.4,7.84,9.556
MC11428,2026-01-01,1,2026-02-01,2624.0,1963.7,7.84,9.556
MC11428,2025-10-01,3,2026-03-01,1600.0,2174.1,9.97,9.556
MC11428,2025-12-01,2,2026-03-01,1600.0,2495.4,9.97,9.556
MC11428,2026-02-01,1,2026-03-01,1600.0,2101.3,9.97,9.556
MC11428,2025-09-01,4,2026-04-01,1856.0,2458.7,9.97,9.556
MC11428,2025-11-01,3,2026-04-01,1856.0,2917.5,9.97,9.556
MC11428,2026-01-01,2,2026-04-01,1856.0,2082.1,9.97,9.556
MC11428,2026-03-01,1,2026-04-01,1856.0,2122.4,9.97,9.556
MC11428,2025-10-01,4,2026-05-01,1536.0,2359.4,9.97,9.556
MC11428,2025-12-01,3,2026-05-01,1536.0,2607.0,9.97,9.556
MC11428,2026-02-01,2,2026-05-01,1536.0,2126.7,9.97,9.556
MC11428,2026-04-01,1,2026-05-01,1536.0,2077.2,9.97,9.556
MC11428,2026-05-01,1,2026-05-01,1536.0,0.0,9.97,9.556
MC11428,2025-09-01,5,2026-06-01,1373.0,2567.5,9.21,9.556
MC11428,2025-11-01,4,2026-06-01,1373.0,2954.2,9.21,9.556
MC11428,2026-01-01,3,2026-06-01,1373.0,2149.0,9.21,9.556
MC11428,2026-03-01,2,2026-06-01,1373.0,2203.1,9.21,9.556
MC11428,2026-05-01,1,2026-06-01,1373.0,2063.0,9.21,9.556
MC11428,2026-06-01,1,2026-06-01,1373.0,2117.0,9.21,9.556
MC11428,2025-10-01,5,2026-07-01,3018.0,2347.1,9.338,9.556
MC11428,2025-12-01,4,2026-07-01,3018.0,2644.2,9.338,9.556
MC11428,2026-02-01,3,2026-07-01,3018.0,2294.9,9.338,9.556
MC11428,2026-04-01,2,2026-07-01,3018.0,2175.4,9.338,9.556
MC11428,2026-05-01,2,2026-07-01,3018.0,0.0,9.338,9.556
MC11428,2026-07-01,1,2026-07-01,3018.0,1866.0,9.338,9.556
MC12387,2025-09-01,1,2025-10-01,112.0,109.4,11.04,10.789
MC12387,2025-10-01,1,2025-11-01,224.0,112.9,11.04,10.789
MC12387,2025-09-01,2,2025-12-01,160.0,106.9,11.04,10.789
MC12387,2025-11-01,1,2025-12-01,160.0,122.7,11.04,10.789
MC12387,2025-10-01,2,2026-01-01,192.0,108.8,11.04,10.789
MC12387,2025-12-01,1,2026-01-01,192.0,155.5,11.04,10.789
MC12387,2025-09-01,3,2026-02-01,192.0,105.0,11.04,10.789
MC12387,2025-11-01,2,2026-02-01,192.0,130.7,11.04,10.789
MC12387,2026-01-01,1,2026-02-01,192.0,162.9,11.04,10.789
MC12387,2025-10-01,3,2026-03-01,80.0,106.9,11.04,10.789
MC12387,2025-12-01,2,2026-03-01,80.0,155.0,11.04,10.789
MC12387,2026-02-01,1,2026-03-01,80.0,172.7,11.04,10.789
MC12387,2025-09-01,4,2026-04-01,80.0,102.0,11.04,10.789
MC12387,2025-11-01,3,2026-04-01,80.0,124.1,11.04,10.789
MC12387,2026-01-01,2,2026-04-01,80.0,165.3,11.04,10.789
MC12387,2026-03-01,1,2026-04-01,80.0,144.4,11.04,10.789
MC12387,2025-10-01,4,2026-05-01,32.0,113.0,11.04,10.789
MC12387,2025-12-01,3,2026-05-01,32.0,156.9,11.04,10.789
MC12387,2026-02-01,2,2026-05-01,32.0,171.2,11.04,10.789
MC12387,2026-04-01,1,2026-05-01,32.0,121.0,11.04,10.789
MC12387,2026-05-01,1,2026-05-01,32.0,0.0,11.04,10.789
MC12387,2025-09-01,5,2026-06-01,1012.0,97.8,1.017,10.789
MC12387,2025-11-01,4,2026-06-01,1012.0,127.2,1.017,10.789
MC12387,2026-01-01,3,2026-06-01,1012.0,166.3,1.017,10.789
MC12387,2026-03-01,2,2026-06-01,1012.0,145.1,1.017,10.789
MC12387,2026-05-01,1,2026-06-01,1012.0,108.5,1.017,10.789
MC12387,2026-06-01,1,2026-06-01,1012.0,106.0,1.017,10.789
MC12387,2025-10-01,5,2026-07-01,16.0,112.5,11.04,10.789
MC12387,2025-12-01,4,2026-07-01,16.0,156.9,11.04,10.789
MC12387,2026-02-01,3,2026-07-01,16.0,169.4,11.04,10.789
MC12387,2026-04-01,2,2026-07-01,16.0,118.5,11.04,10.789
MC12387,2026-05-01,2,2026-07-01,16.0,0.0,11.04,10.789
MC12387,2026-07-01,1,2026-07-01,16.0,296.0,11.04,10.789
MC12569,2025-09-01,1,2025-10-01,2712.0,2199.7,3.461,3.301
MC12569,2025-10-01,1,2025-11-01,1968.0,2085.2,4.245,3.301
MC12569,2025-09-01,2,2025-12-01,9696.0,2252.1,3.0,3.301
MC12569,2025-11-01,1,2025-12-01,9696.0,2290.7,3.0,3.301
MC12569,2025-10-01,2,2026-01-01,1800.0,2139.4,4.478,3.301
MC12569,2025-12-01,1,2026-01-01,1800.0,1830.1,4.478,3.301
MC12569,2025-09-01,3,2026-02-01,4056.0,2484.0,3.281,3.301
MC12569,2025-11-01,2,2026-02-01,4056.0,2160.5,3.281,3.301
MC12569,2026-01-01,1,2026-02-01,4056.0,2726.8,3.281,3.301
MC12569,2025-10-01,3,2026-03-01,2496.0,2132.3,3.788,3.301
MC12569,2025-12-01,2,2026-03-01,2496.0,1872.1,3.788,3.301
MC12569,2026-02-01,1,2026-03-01,2496.0,1648.1,3.788,3.301
MC12569,2025-09-01,4,2026-04-01,3600.0,2459.6,3.424,3.301
MC12569,2025-11-01,3,2026-04-01,3600.0,2167.7,3.424,3.301
MC12569,2026-01-01,2,2026-04-01,3600.0,2817.0,3.424,3.301
MC12569,2026-03-01,1,2026-04-01,3600.0,1935.5,3.424,3.301
MC12569,2025-10-01,4,2026-05-01,2496.0,2281.9,3.442,3.301
MC12569,2025-12-01,3,2026-05-01,2496.0,1974.4,3.442,3.301
MC12569,2026-02-01,2,2026-05-01,2496.0,1498.7,3.442,3.301
MC12569,2026-04-01,1,2026-05-01,2496.0,2383.4,3.442,3.301
MC12569,2026-05-01,1,2026-05-01,2496.0,0.0,3.442,3.301
MC12569,2025-09-01,5,2026-06-01,2736.0,2262.9,4.074,3.301
MC12569,2025-11-01,4,2026-06-01,2736.0,2208.4,4.074,3.301
MC12569,2026-01-01,3,2026-06-01,2736.0,2766.1,4.074,3.301
MC12569,2026-03-01,2,2026-06-01,2736.0,1702.7,4.074,3.301
MC12569,2026-05-01,1,2026-06-01,2736.0,1874.2,4.074,3.301
MC12569,2026-06-01,1,2026-06-01,2736.0,3698.0,4.074,3.301
MC12569,2025-10-01,5,2026-07-01,576.0,2270.1,4.418,3.301
MC12569,2025-12-01,4,2026-07-01,576.0,1854.8,4.418,3.301
MC12569,2026-02-01,3,2026-07-01,576.0,1552.6,4.418,3.301
MC12569,2026-04-01,2,2026-07-01,576.0,2152.9,4.418,3.301
MC12569,2026-05-01,2,2026-07-01,576.0,0.0,4.418,3.301
MC12569,2026-07-01,1,2026-07-01,576.0,6616.0,4.418,3.301
MC12579,2025-09-01,1,2025-10-01,3792.0,4577.2,5.49,5.49
MC12579,2025-10-01,1,2025-11-01,5328.0,5277.8,5.245,5.49
MC12579,2025-09-01,2,2025-12-01,5856.0,5086.5,5.245,5.49
MC12579,2025-11-01,1,2025-12-01,5856.0,5685.3,5.245,5.49
MC12579,2025-10-01,2,2026-01-01,2808.0,5739.8,5.245,5.49
MC12579,2025-12-01,1,2026-01-01,2808.0,4943.3,5.245,5.49
MC12579,2025-09-01,3,2026-02-01,1848.0,5865.1,5.49,5.49
MC12579,2025-11-01,2,2026-02-01,1848.0,5456.6,5.49,5.49
MC12579,2026-01-01,1,2026-02-01,1848.0,4590.1,5.49,5.49
MC12579,2025-10-01,3,2026-03-01,9696.0,4852.8,5.49,5.49
MC12579,2025-12-01,2,2026-03-01,9696.0,4812.3,5.49,5.49
MC12579,2026-02-01,1,2026-03-01,9696.0,5001.9,5.49,5.49
MC12579,2025-09-01,4,2026-04-01,6984.0,4727.2,5.49,5.49
MC12579,2025-11-01,3,2026-04-01,6984.0,5025.4,5.49,5.49
MC12579,2026-01-01,2,2026-04-01,6984.0,4306.2,5.49,5.49
MC12579,2026-03-01,1,2026-04-01,6984.0,6635.2,5.49,5.49
MC12579,2025-10-01,4,2026-05-01,3048.0,4503.4,5.245,5.49
MC12579,2025-12-01,3,2026-05-01,3048.0,4728.4,5.245,5.49
MC12579,2026-02-01,2,2026-05-01,3048.0,3866.7,5.245,5.49
MC12579,2026-04-01,1,2026-05-01,3048.0,6922.7,5.245,5.49
